"ID","TARGET_D","GiftCnt36","GiftCntAll","GiftCntCardAll","GiftAvgLast","GiftAvg36","GiftAvgAll","GiftTimeLast","GiftTimeFirst","DemAge","DemGender","DemHomeOwner","DemMedHomeValue","DemPctVeterans","DemMedIncome"
81277,25,2,2,1,20,15,15,27,32,53,"F","U",32200,26,43363
162820,25,1,2,1,25,25,17.5,21,42,40,"M","H",336500,18,73564
24644,25,1,6,3,17,17,8.17,23,109,45,"F","H",86600,35,64030
104505,25,3,3,2,10,10,10,23,33,59,"F","H",67100,47,56296
100146,25,2,14,6,20,22.5,19.29,19,119,74,"M","H",46400,34,42580
51234,25,2,4,1,15,13,9.5,18,57,74,"F","H",48400,42,57240
181891,25,3,10,5,17,15.67,14.7,20,74,63,"U","H",75900,38,60521
24507,25,2,8,5,25,25,21.5,20,124,63,"M","H",46800,29,37808
171265,25,2,21,10,25,25.5,16.67,15,105,48,"M","H",96800,28,45579
82701,25,3,3,2,20,10,10,18,36,37,"F","H",99400,35,65650
112247,25,1,3,0,25,25,23.33,18,52,48,"F","H",64300,49,42870
37202,25,4,7,4,20,14,11,21,45,85,"F","H",91400,32,49180
188645,25,1,1,1,0,15,15,5,16,82,"F","H",225000,31,50485
33420,25,6,41,18,25,20.83,12.22,18,128,55,"M","H",70200,26,66839
43321,25,1,1,1,25,25,25,21,21,74,"U","U",145200,52,0
20533,25,3,4,3,19,18,15.75,21,37,49,"M","U",73800,39,65734
153404,25,2,2,1,25,22.5,22.5,23,32,50,"M","H",159600,32,38563
190488,25,8,37,16,19,19.38,19.43,19,105,48,"F","U",118200,20,63710
341,25,4,27,5,15,14,11,7,86,67,"F","U",51700,27,0
124271,25,2,18,13,11,8,4.28,24,111,72,"M","H",52500,25,33418
152053,25,3,15,6,10,20,12.53,18,65,44,"F","H",307100,29,64192
88189,25,1,1,1,15,15,15,17,17,80,"M","H",184600,25,87665
171014,25,2,2,1,25,25,25,26,30,49,"M","H",126400,41,54464
115289,25,1,5,2,20,20,10,15,75,59,"F","H",84800,28,42080
100430,25,3,5,3,25,33.33,40,16,57,57,"F","U",208300,28,0
156866,25,1,2,1,25,15,20,19,21,75,"M","H",339300,27,79882
637,25,7,27,11,20,19.57,15.52,6,80,81,"F","H",286500,33,69298
139302,25,1,3,1,25,25,21.67,24,73,57,"M","H",59200,27,33830
139141,25,2,2,2,16,13,13,17,24,39,"M","U",60100,39,36349
146500,25,1,1,1,25,25,25,17,17,75,"F","H",235300,8,51935
33460,25,3,3,2,32,15.67,15.67,24,33,64,"M","U",138500,37,79635
135174,25,1,8,5,20,20,12.75,18,125,67,"F","H",59300,27,41894
60195,25,2,2,1,20,13.5,13.5,18,28,42,"F","U",68400,21,0
65999,25,1,7,5,25,25,18.43,19,80,78,"M","H",271200,21,89045
23603,25,1,2,1,10,15,12.5,15,16,39,"M","H",82400,30,50244
92355,25,2,8,4,15,8.5,8,18,45,71,"M","H",141300,38,81042
98962,25,2,3,1,20,15,11.67,19,54,74,"F","U",38000,28,40417
81284,25,2,5,2,20,20,13.4,18,74,54,"F","H",45800,26,48311
75331,25,2,6,4,20,13.5,8.5,16,88,53,"F","H",58300,47,46240
105431,25,2,5,3,25,18.5,11.4,24,41,54,"M","U",33200,37,0
153776,25,2,2,1,50,35,35,19,24,67,"U","U",121100,37,0
11254,25,4,13,3,25,25,22.69,6,113,62,"F","U",93100,0,59321
145637,25,2,8,4,20,18,16.25,15,87,49,"F","U",290800,35,43940
97221,25,2,6,2,25,20,11,15,67,66,"F","U",41800,39,46477
21375,25,2,3,1,25,17.5,20,17,29,43,"F","U",49800,28,39725
91101,25,1,5,3,20,20,16.4,21,88,52,"M","H",88900,27,74592
162676,25,1,1,1,25,25,25,24,24,39,"M","H",457200,33,104932
131423,25,3,10,6,20,20,14.8,15,76,48,"M","U",88100,33,57233
20625,25,3,6,0,15,15,12,20,56,67,"F","H",68000,38,45294
7879,25,2,14,7,30,27.5,17.86,26,130,67,"F","H",107200,27,48544
9727,25,3,4,2,100,75,81.25,26,39,55,"F","H",590800,40,80552
164217,25,2,6,3,25,22.5,14.17,18,105,57,"M","H",286900,31,105037
160002,25,5,5,5,25,25,25,22,33,65,"M","H",69900,31,45681
43927,25,1,2,2,20,20,15,20,35,47,"M","H",86500,34,50359
102260,25,1,1,1,25,25,25,23,23,71,"F","H",63200,46,56722
137256,25,2,20,11,24,24,14.1,15,116,84,"F","U",61900,43,0
88920,25,1,1,1,25,25,25,21,21,42,"F","H",136400,23,54341
156618,25,2,6,3,15,15,9.67,15,81,53,"U","U",204300,24,0
177960,25,5,23,11,20,18,12.48,18,129,59,"M","H",52800,44,46160
77196,25,1,1,1,15,15,15,24,24,32,"F","H",94000,18,67330
2321,25,4,15,14,25,26.25,38.67,9,113,66,"M","U",217000,20,0
113560,25,6,16,9,10,21,12.75,12,79,69,"M","H",93000,33,68048
157311,25,2,2,2,25,17.5,17.5,16,29,77,"M","H",534400,12,80552
591,25,5,12,6,20,29,26.25,16,109,80,"M","H",71100,58,37481
29868,25,1,1,0,20,20,20,16,16,38,"F","H",80300,39,61802
177737,25,2,9,6,30,27.5,16.11,18,128,37,"F","H",42900,21,41250
155653,25,1,1,1,20,20,20,17,17,47,"F","H",211300,34,70685
9439,25,0,9,4,0,0,18.33,4,113,79,"M","H",130500,48,52936
173774,25,6,33,22,20,25.17,27.09,18,130,64,"M","U",123300,27,51893
57058,25,6,10,3,12,11.83,11.1,15,53,77,"M","H",43200,29,35412
2643,25,7,10,8,20,18.57,17.5,5,45,58,"F","U",212300,23,0
137971,25,0,1,0,20,0,20,22,22,69,"F","H",58200,47,29149
155602,25,1,7,4,25,25,20.14,21,86,77,"M","H",142600,36,70541
175438,25,3,28,16,31,25.67,15.46,24,118,77,"U","U",92500,30,0
162313,25,5,5,4,26,22.2,22.2,16,29,35,"F","H",597500,42,200001
48338,25,1,1,1,25,25,25,16,16,54,"M","H",51100,31,46910
138829,25,1,10,8,20,20,11.5,21,115,61,"F","U",84700,45,49306
78172,25,1,1,1,15,15,15,17,17,53,"F","H",116700,34,66509
162531,25,1,3,3,15,15,9,21,53,55,"M","U",443300,35,71862
124935,25,8,21,12,30,26.88,19.52,15,115,80,"M","U",68900,38,48817
18089,25,5,9,8,17,16.6,13.78,21,76,47,"M","H",99400,19,59375
19581,25,2,34,17,25,25,6.65,20,124,60,"F","H",82100,37,53204
10036,25,0,4,1,25,0,25,13,45,72,"M","H",148900,30,65385
163757,25,3,4,1,30,13.33,11.25,18,29,43,"F","U",425500,32,105950
139799,25,1,1,1,25,25,25,16,16,44,"F","H",98700,29,37477
135430,25,2,7,5,20,17,12.14,24,105,63,"F","H",116500,36,61629
60512,25,1,10,5,25,50,20.8,18,102,69,"U","U",105500,25,0
132896,25,1,14,11,25,25,15.57,22,130,53,"F","U",95300,38,69310
161691,25,4,6,3,25,20,19.17,15,39,63,"F","H",152800,26,51352
24900,25,3,3,1,10,11.67,11.67,18,28,45,"F","U",54800,29,42787
158534,25,3,7,6,25,26.67,24.29,16,80,49,"F","H",254100,26,52275
84097,25,1,1,1,25,25,25,17,17,87,"F","H",341000,41,105995
119368,25,1,6,3,15,15,11.5,20,74,57,"F","U",50000,22,0
142783,25,3,5,2,25,21.67,18,17,57,84,"F","U",3e+05,0,26310
122404,25,2,2,2,15,10,10,21,29,63,"F","H",54600,30,49976
150516,25,3,17,9,32,29,24.06,22,105,82,"F","U",330400,20,0
31778,25,2,9,3,12,12,20.11,19,93,54,"M","H",98600,43,50000
65061,25,2,5,2,25,20,20,25,53,45,"M","H",155900,36,67735
144631,25,4,7,2,19,17.75,12.86,19,64,35,"F","H",233900,16,40640
89816,25,2,6,4,50,50,35,17,76,50,"M","H",2e+05,30,88668
170649,25,5,10,3,25,20.6,17,17,53,64,"M","H",160000,48,52649
45824,25,4,10,4,21,19.5,15.8,19,64,40,"M","H",138500,47,77368
101803,25,2,3,2,10,6.5,11,21,28,50,"F","H",54400,56,40540
73754,25,4,22,12,20,18,13.32,21,111,79,"F","H",90000,27,58868
45584,25,3,4,3,15,18.33,16.25,20,45,50,"F","U",186100,0,0
165830,25,1,3,1,25,25,18.33,15,50,42,"F","H",323000,29,101339
89686,25,3,4,2,20,21.67,18.75,25,41,58,"M","U",322600,29,0
151995,25,2,5,4,32,29.5,22.8,25,57,74,"F","H",188100,36,87416
2512,25,2,2,1,25,25,25,16,20,71,"M","H",125000,0,51059
166350,25,3,6,4,40,30,20.83,18,52,45,"F","U",333300,25,105465
179683,25,1,3,2,25,25,21.67,23,44,46,"F","U",110800,45,60963
190840,25,1,4,1,25,25,21.25,17,68,47,"M","H",48500,30,47256
4187,25,1,34,14,25,28,15.85,14,122,83,"F","U",95100,43,0
39257,25,2,8,4,20,15,9.25,16,68,27,"U","H",109300,37,59874
17791,25,2,4,3,25,25,25,18,44,58,"F","H",96900,18,50858
141159,25,1,1,1,20,20,20,16,16,54,"M","U",115800,31,0
182916,25,1,1,1,20,20,20,17,17,63,"F","H",66600,41,46253
74880,25,1,1,0,15,15,15,18,18,75,"F","H",62200,29,80943
160633,25,1,3,3,20,20,13.33,18,53,55,"F","H",94500,46,43594
19235,25,1,6,2,20,20,15.33,20,79,76,"M","H",53800,37,40567
143529,25,1,1,1,20,20,20,15,15,77,"F","H",131000,31,39524
144309,25,1,1,1,25,25,25,16,16,43,"M","H",269800,19,47073
121153,25,1,7,5,17,17,12.57,22,89,58,"M","H",143800,23,102392
148998,25,2,11,6,20,20,16.82,19,86,50,"U","U",323300,28,0
61808,25,1,1,0,20,20,20,20,20,48,"M","H",80900,25,49791
84708,25,2,2,1,24,17,17,18,29,59,"F","H",65300,28,56677
45338,25,3,8,5,15,15,13.13,23,87,27,"F","H",69800,37,47080
28621,25,5,6,2,25,14.8,14,17,39,83,"F","H",55000,34,27443
146835,25,2,3,2,25,15,18.33,26,33,48,"M","H",186400,26,62357
23934,25,2,14,10,16,13,3.59,21,123,45,"F","H",105600,12,49805
80893,25,1,9,5,15,15,8.33,21,65,82,"M","H",49800,36,53117
159417,25,1,7,4,20,20,13.71,21,113,38,"F","U",257400,25,0
43010,25,2,4,1,25,20,17,22,65,52,"F","H",56000,31,0
147753,25,2,4,3,23,21,19.25,21,36,70,"F","H",477800,32,109911
132157,25,2,7,3,25,25,13.57,18,64,55,"F","U",107000,40,0
79478,25,3,20,8,25,23.33,13.25,15,126,76,"M","H",66800,37,61461
87259,25,2,10,8,20,17.5,9.7,17,129,54,"M","H",71700,31,50451
74303,25,4,7,3,25,18.75,17.14,16,53,57,"M","H",44400,34,42270
20178,25,3,3,2,25,25.67,25.67,16,23,41,"M","U",40300,21,31294
146913,25,4,6,2,20,21.25,19.17,15,41,65,"F","H",267400,34,89546
74706,25,1,1,1,15,15,15,19,19,46,"M","H",35000,31,37500
115346,25,2,5,4,15,12,9.4,24,52,55,"F","H",25100,30,34167
97049,25,3,13,11,20,20,15.08,19,123,60,"F","H",81600,28,55540
169198,25,1,8,2,25,25,23.75,18,89,55,"F","H",96000,40,41897
169895,25,1,5,2,25,25,20,19,111,52,"F","U",259800,54,0
117825,25,1,2,2,25,25,25,21,41,41,"F","U",50000,34,0
137429,25,1,1,1,25,25,25,24,24,84,"M","H",86600,47,46518
6490,25,2,6,0,24,25,22,7,28,85,"M","U",111800,25,0
122046,25,2,2,2,15,20,20,20,24,61,"F","H",71600,31,64910
2415,25,2,2,1,25,17.5,17.5,16,20,42,"F","H",550100,22,82540
143782,25,1,1,1,28,28,28,21,21,49,"M","H",585400,25,81394
142600,25,1,1,0,25,25,25,18,18,54,"F","U",91900,12,0
92814,25,2,2,2,15,10,10,16,31,33,"F","U",74700,15,56686
184255,25,0,9,7,25,0,16.33,18,68,65,"M","U",81400,18,42744
96441,25,2,10,8,25,25,14.7,24,86,73,"M","H",91500,28,63159
69034,25,0,1,0,25,0,25,23,23,77,"M","H",89500,43,70044
85716,25,2,2,1,25,25,25,19,30,73,"F","U",35700,38,38047
132131,25,2,8,5,25,25,14.88,26,103,38,"F","U",61300,23,0
57496,25,2,8,2,25,25,15.75,23,77,62,"M","H",46000,49,51052
156457,25,1,3,2,25,25,15,16,45,44,"F","U",0,5,0
8880,25,6,12,7,25,25.83,24.17,4,79,53,"F","H",259600,31,79646
183747,25,2,4,2,25,25,18.75,22,44,50,"F","H",90200,40,66392
172750,25,3,3,3,20,18.67,18.67,20,33,43,"M","H",96700,30,41056
4211,25,5,13,9,25,25.2,17.92,18,81,57,"F","U",91900,36,44272
91787,25,1,2,1,15,15,12.5,20,44,51,"F","H",170500,25,61655
184549,25,4,6,3,25,23.75,20.83,20,39,54,"M","H",104000,34,66092
74345,25,2,16,8,25,24,10.19,16,127,62,"M","H",53800,32,48399
124979,25,1,1,1,25,25,25,24,24,41,"F","H",112800,37,56140
131032,25,2,10,10,20,20,11.8,23,81,39,"F","H",52400,28,52143
42724,25,2,3,1,17,12,9.67,26,52,61,"M","U",44000,17,38632
73030,25,1,3,1,15,15,11.67,20,61,51,"M","U",82100,31,0
84582,25,3,5,4,15,12.33,11.4,22,45,62,"F","U",97300,23,81514
187769,25,5,15,11,12,10.8,10.6,16,56,43,"M","U",505900,39,0
159039,25,3,20,9,25,25,15.35,18,105,77,"F","H",165600,41,44777
183043,25,1,1,0,20,20,20,16,16,65,"M","H",87600,35,51377
3651,25,2,6,2,50,17.5,25.83,6,29,67,"F","H",66800,0,52330
190754,25,6,24,12,35,34.5,28.04,17,77,47,"F","U",321300,21,78948
168393,25,2,2,2,25,25,25,23,28,57,"M","H",229800,23,61125
131169,25,1,8,3,25,30,18.13,18,127,70,"F","U",178200,30,0
69963,25,1,8,1,25,25,23.13,18,102,58,"F","U",56700,41,39928
73282,25,2,6,4,25,25,20.83,17,68,75,"M","H",80000,27,63092
88802,25,1,2,1,10,16,13,15,17,66,"M","H",171100,40,87767
93356,25,2,6,3,20,17.5,11.83,18,64,60,"F","U",61300,23,41449
86464,25,2,3,1,20,15,15,21,32,65,"F","H",42500,0,0
25214,25,2,6,3,15,15,12,25,57,46,"F","H",182300,40,47598
20802,25,1,1,1,15,15,15,24,24,72,"U","U",43600,30,30786
98901,25,2,2,0,15,12.5,12.5,19,27,71,"F","H",29100,32,39231
48487,25,1,13,5,34,34,10,26,102,51,"F","H",36400,21,26974
73144,25,4,9,4,25,25,22.22,19,96,74,"F","U",69000,34,60591
49439,25,1,1,1,25,25,25,16,16,49,"M","H",73200,43,49425
165314,25,2,2,2,25,16.5,16.5,18,28,50,"F","H",120300,31,38816
3891,25,3,18,9,25,25.67,19.17,16,127,82,"F","H",28300,18,45709
68951,25,3,5,3,25,26.67,25,18,66,26,"M","U",122300,31,0
97774,25,5,9,4,28,27.8,17.89,18,53,45,"F","H",47000,41,43731
135406,25,1,5,3,25,25,11,24,91,56,"M","H",74200,38,52145
183476,25,6,13,10,25,12.83,11.08,18,76,47,"F","H",71800,32,32386
134773,25,1,2,1,20,20,15,26,41,65,"M","H",70600,25,0
63725,25,1,1,1,25,25,25,21,21,74,"M","U",63700,34,0
149560,25,2,8,5,100,80,44.38,16,118,69,"M","H",446200,30,60896
95132,25,2,5,2,20,17.5,14,17,75,81,"F","U",51200,16,43714
73762,25,2,10,10,25,25,17.5,17,123,51,"M","H",84000,25,58868
155921,25,2,13,10,26,25.5,14.08,19,126,77,"M","U",148300,39,0
155040,25,3,23,12,25,25,15.22,16,118,37,"U","U",138200,9,0
53576,25,1,1,1,25,25,25,16,16,47,"M","H",112400,24,73713
60098,25,5,12,8,11,11.8,9.92,22,65,56,"M","H",78900,30,46893
127320,25,1,1,1,20,20,20,16,16,37,"F","H",73100,22,62587
34319,25,1,1,1,50,50,50,25,25,67,"M","H",71400,38,63653
40283,25,3,15,9,25,35,15.2,18,124,42,"F","H",80100,37,36946
119801,25,3,6,4,17,19,14.67,20,52,37,"F","U",87300,36,0
11961,25,3,20,12,25,25,21.6,4,119,39,"F","H",264500,27,84986
150061,25,2,6,5,30,30,22.5,23,77,39,"F","H",261800,42,79024
86696,25,1,7,3,25,25,19.29,18,103,74,"F","H",46900,41,42467
126787,25,3,21,12,25,22.33,12.14,18,126,78,"M","H",67500,41,40391
40058,25,3,12,9,20,18,11.67,25,130,87,"F","H",118700,46,42429
40956,25,1,1,0,15,15,15,15,15,73,"F","U",87600,41,52299
112148,25,2,7,5,25,22.5,14.43,19,102,82,"M","U",54300,43,0
118847,25,4,12,9,15,13.5,11.25,18,89,57,"F","U",58300,23,0
102030,25,1,1,1,25,25,25,17,17,68,"F","H",90000,29,61219
157425,25,3,4,0,25,23.33,22.5,17,40,52,"M","U",0,0,0
118736,25,1,1,1,25,25,25,15,15,67,"M","U",55000,20,63171
68240,25,4,13,9,20,19.25,12.85,22,122,67,"M","H",23700,26,33698
82998,25,2,7,6,20,16,9.14,26,101,42,"F","U",83300,30,0
171083,25,3,27,14,25,33.33,16.52,19,126,54,"F","U",88200,58,0
173702,25,4,6,3,10,4.75,4.5,21,40,73,"M","H",260900,30,72846
166864,25,2,2,2,20,15,15,20,33,77,"F","H",522200,33,117841
109451,25,6,36,17,25,12.5,7.25,18,126,39,"F","H",60800,21,45823
22206,25,1,18,11,25,25,14.5,24,123,62,"F","U",89700,0,0
40055,25,2,9,3,20,20,17.89,15,81,81,"F","U",118700,46,0
179143,25,2,10,8,25,25,23.9,16,92,60,"M","H",168800,19,99079
184584,25,7,13,8,25,22.43,21.69,17,53,41,"F","H",102800,40,61053
62585,25,2,2,1,25,14,14,15,29,47,"F","H",58100,37,37083
116608,25,2,16,5,15,20,10.06,15,77,75,"F","U",57000,36,39564
121773,25,4,5,2,25,21.56,20.64,16,33,33,"F","U",150000,18,110058
89210,25,5,11,8,50,45.4,44.73,18,124,59,"U","U",49300,40,0
117524,25,3,12,8,25,18.33,20.83,24,113,53,"F","H",112900,24,72290
51426,25,1,3,1,20,20,11.67,22,44,51,"M","H",53100,22,41395
56860,24,2,8,3,24,17,11.25,16,80,31,"F","U",43900,31,47310
108781,24,1,4,2,15,21,15.25,18,53,71,"F","H",70300,42,56894
29010,24,1,1,1,18,18,18,16,16,47,"M","U",77500,30,55191
179309,24,2,4,2,19,18,14.5,21,64,59,"F","U",127800,34,0
6147,24,3,22,7,18,20,13.91,18,130,76,"M","U",39900,28,36977
92312,24,2,6,4,18,15,10.33,20,57,65,"F","H",357300,32,154945
188639,24,5,15,8,15,23.8,18.27,6,113,73,"M","U",93200,33,0
90680,24,1,13,7,18,18,12.62,24,92,49,"F","U",216900,24,88147
1442,24,8,19,10,25,20.13,18.42,6,53,38,"F","H",160200,25,75543
108316,24,3,8,2,24,22,18.5,18,77,58,"M","U",190300,20,21711
187142,24,2,17,8,25,18,18.06,7,162,84,"M","H",127700,15,42334
152527,23,1,1,1,23,23,23,17,17,52,"F","H",185400,31,37610
102351,23,3,3,2,15,13.33,13.33,16,32,64,"F","H",78700,31,29646
179014,23,6,35,18,10,20.33,13.6,15,129,87,"F","U",90400,29,46099
183223,23,4,4,4,20,15.25,15.25,17,35,41,"M","H",87600,35,64265
138945,23,1,2,1,17,17,11,24,37,68,"F","H",177300,57,50597
70524,23,3,10,2,10,13,10.8,17,87,65,"F","H",51000,48,60084
54393,23,3,3,1,17,13,13,18,32,67,"F","H",91800,14,27294
172301,23,2,4,4,15,17.5,12.75,16,44,74,"M","H",148600,35,75373
132031,23,4,7,4,15,14.25,11,15,43,74,"M","U",134500,38,66452
164899,23,1,1,1,23,23,23,17,17,56,"F","H",209400,36,65614
104891,23,2,10,6,20,15,12.6,17,86,80,"M","U",74000,24,0
106850,23,4,4,0,15,15,15,18,32,34,"F","H",90100,35,58776
127392,23,1,11,9,23,23,16.27,24,123,56,"M","H",59200,34,45994
89863,23,4,13,8,25,22.5,14.38,15,102,50,"F","H",111800,18,64856
188851,23,1,2,1,25,23,24,5,17,81,"M","U",219200,12,67524
4991,23,1,14,6,23,23,16.79,15,64,77,"F","H",43600,27,42565
64166,23,4,5,2,19,18.25,16.6,18,41,80,"M","U",80000,31,45788
34591,23,8,15,12,15,19,19.67,15,105,63,"M","H",83500,45,49337
142013,23,1,1,1,23,23,23,15,15,53,"F","H",100900,37,36607
41312,23,1,11,6,17,17,11.09,18,123,67,"F","H",57700,30,33286
165378,23,3,8,5,17,15,10.63,16,68,37,"F","U",399700,27,0
139282,23,2,5,4,17,17,13,18,78,48,"M","H",120800,40,38941
18607,23,1,13,8,17,17,7.77,26,125,37,"M","H",79700,30,55991
179563,23,3,5,2,25,22,16.4,20,52,47,"M","H",84200,12,43942
170817,23,4,4,2,25,20.25,20.25,16,32,59,"M","U",150400,39,70144
42419,23,2,14,7,23,22,9.29,18,130,82,"M","H",51700,68,35314
181462,23,1,6,4,23,23,15.33,18,89,77,"F","U",97800,42,44928
127511,23,3,11,8,22,22.33,17.18,24,105,56,"F","H",94500,21,82550
124104,23,4,8,4,25,18,15.25,18,57,47,"M","H",42700,44,34323
40105,23,2,9,1,15,19,15,17,68,51,"F","H",70000,23,40925
151679,23,1,2,0,22,22,21,16,40,57,"F","H",147800,30,37530
165287,22,2,4,2,22,22,17.25,19,66,43,"M","U",281100,31,0
140012,22,3,7,4,25,21.67,16.71,16,92,55,"F","H",124700,31,51062
99673,22,2,4,4,16,13,9.5,21,44,39,"F","H",63800,35,49486
123386,22,2,5,2,22,21,17.4,18,88,55,"M","H",38600,27,44507
118060,22,1,2,1,6,20,13,15,16,53,"F","U",43000,58,38071
175396,22,2,4,3,16,15,13,21,77,43,"F","H",40900,30,43608
187807,22,3,10,5,16,14,12.1,18,57,14,"M","U",61200,25,0
97055,22,1,6,1,16,16,9.33,26,76,67,"F","H",41200,40,52188
52593,22,2,6,2,16,14,11.67,16,116,59,"F","H",52400,17,45009
79628,22,3,6,2,17,16,14,19,76,57,"F","H",82400,32,70044
145496,22,2,5,4,19,18,12.2,17,51,46,"M","U",280300,35,58918
7451,22,5,17,11,22,22.2,14.82,17,104,83,"U","U",60800,33,0
43998,22,3,4,0,25,19.67,16.75,18,44,76,"M","H",76800,31,51648
151175,22,1,17,12,22,22,12.12,15,129,57,"F","H",270700,16,53625
130407,22,2,2,1,16,13,13,16,28,66,"F","H",53300,55,46440
49743,22,2,3,2,6,21,16,15,29,78,"M","U",58200,27,37797
178597,22,1,2,1,16,16,13,18,41,65,"F","H",213200,43,66348
50328,21,2,2,1,22,21,21,19,24,51,"M","H",57900,0,52419
167934,21,2,11,5,21,18,10.73,24,93,65,"F","U",84300,41,51076
161229,21,1,9,6,15,15,8.67,19,126,55,"F","H",65000,25,36027
54142,21,3,5,2,20,16.67,13,20,41,51,"F","H",47600,22,40136
40338,21,3,5,3,15,15.33,12.4,26,41,28,"F","U",90200,28,0
102953,21,2,2,1,20,15,15,21,24,41,"F","H",65200,32,42094
78778,21,4,6,3,15,15.75,13.17,18,53,70,"M","U",65900,40,0
98099,21,3,3,2,15,13.33,13.33,15,32,31,"F","H",58800,21,48441
148883,21,1,1,1,15,15,15,20,20,50,"M","H",225200,27,65740
175155,21,2,4,1,15,15,10,15,42,49,"F","U",74000,51,43250
25073,21,3,9,3,15,11,7.67,19,86,35,"M","U",52400,22,51813
185197,21,4,11,5,5,13.5,9.55,14,52,87,"M","H",443000,19,53913
177039,21,4,12,9,15.75,15.19,9.73,17,122,75,"F","H",62000,30,48125
52476,21,1,7,5,15,15,12.86,22,69,49,"M","H",43400,42,41918
74360,21,1,3,1,15,15,10,18,44,38,"F","U",70400,30,55250
173653,21,4,6,3,22,19.25,15.5,15,45,73,"F","H",234600,26,70414
169827,21,1,1,1,15,15,15,16,16,49,"F","H",165000,33,45880
169863,21,1,2,2,17,17,16,20,41,77,"M","H",269200,54,64579
22644,21,3,10,7,15,13.67,9.2,20,79,55,"F","U",48900,24,34855
159034,21,0,5,2,15,0,14.8,23,64,81,"M","H",183400,37,44777
162997,21,2,2,1,17,16,16,18,34,60,"F","H",55000,14,32061
126035,21,3,16,12,17,17,10.06,22,130,84,"U","H",26200,25,26652
87904,21,3,13,6,15,13,8.62,18,113,65,"M","U",114100,32,0
5511,21,1,22,7,20,15,22.18,17,126,79,"M","H",149300,34,88668
57407,21,1,1,1,15,15,15,21,21,55,"M","H",145300,34,90240
185525,21,2,6,5,0,18,12.33,8,52,48,"M","H",107600,22,60858
158517,21,1,12,7,21,21,15.17,20,106,63,"F","H",220000,22,39019
66037,21,2,8,2,17,16,15.13,18,55,49,"M","H",147800,28,65257
99836,21,1,1,1,15,15,15,16,16,66,"M","H",54800,24,41382
153467,21,1,1,1,15,15,15,17,17,74,"M","U",197100,36,54266
101033,21,1,5,4,17,17,13.8,18,78,40,"M","H",69600,17,62117
64400,21,0,1,0,15,0,15,22,22,40,"M","U",103300,15,0
175790,21,2,4,2,15,12.5,11.25,26,43,73,"F","U",75900,54,62389
25576,21,1,11,6,15,15,7.82,16,92,83,"M","H",120100,34,54815
151600,21,1,1,1,15,15,15,26,26,31,"M","H",156000,41,40276
109848,21,1,7,4,17,17,12.14,26,112,50,"U","H",50000,27,29743
140928,21,7,18,9,25,20.29,20.94,18,111,69,"F","H",111700,38,60093
79580,21,0,1,0,15,0,15,23,23,77,"F","H",93700,22,70239
19621,21,3,4,2,19,14.33,12,15,44,70,"F","H",51700,27,46573
3918,21,3,26,14,16,15.67,12.81,16,123,68,"F","H",593100,31,155586
36774,21,2,2,1,15,10,10,19,33,53,"M","H",90200,27,46301
70090,21,2,4,1,15,15,11.5,24,53,51,"F","H",31300,34,34496
121654,21,1,7,4,15,15,9.14,18,63,50,"M","H",88400,32,84607
174895,21,1,1,1,15,15,15,16,16,72,"F","H",45700,48,38349
39020,21,1,2,2,15,15,12.5,21,41,49,"M","U",72400,35,46301
82698,21,2,3,1,15,15.5,13.67,16,31,61,"F","H",104800,28,65650
65578,21,2,9,4,15,15,10.11,22,77,76,"F","H",69300,32,62310
132903,21,1,6,4,19,19,15,15,67,35,"F","H",48300,31,42163
69475,21,2,10,5,21,20,11.1,20,111,50,"F","H",180900,20,85873
61480,21,2,2,2,15,12.5,12.5,21,33,47,"U","H",57000,33,51305
35935,21,2,3,3,17,13.5,10.67,17,37,86,"M","H",71100,35,34796
98335,21,2,11,9,21,20,13.09,21,105,57,"F","H",38500,36,43927
22445,21,2,2,1,15,15,15,18,29,47,"F","H",77700,40,44394
13215,21,2,3,2,0,11.5,11,4,33,47,"M","H",141600,38,43100
29501,21,4,14,9,15,14.75,17.43,18,123,70,"U","U",51000,30,40005
133555,21,2,2,1,20,15,15,16,23,50,"F","H",57500,31,59149
127444,21,2,8,5,25,20,18.5,18,89,41,"M","U",75900,19,45294
161627,21,1,9,6,15,15,4.94,26,119,53,"M","H",88300,29,36646
185304,21,4,14,7,19,20.5,15.21,6,85,72,"M","H",147200,42,52143
28874,21,1,2,1,20,15,17.5,19,24,61,"M","U",92800,27,37701
25731,21,1,1,1,15,15,15,17,17,29,"M","H",80400,30,58723
28713,21,2,10,8,19,19,15.1,22,92,49,"F","U",330600,36,0
117383,21,1,1,0,15,15,15,16,16,49,"F","H",0,48,0
1006,21,7,35,16,15,15.29,15.14,6,127,66,"F","H",38500,25,37125
72757,21,1,5,3,21,21,11,24,75,86,"F","H",55900,29,56500
28514,21,2,9,4,15,12.5,7.33,25,81,49,"F","H",215900,46,101983
12932,21,4,13,7,15,16,12.23,16,86,50,"F","U",91000,28,0
124095,21,1,1,1,15,15,15,20,20,68,"F","H",32800,26,34323
121641,21,1,1,1,15,15,15,17,17,46,"F","U",86300,30,67135
101614,21,3,12,4,15,26.33,13.33,19,123,53,"F","H",32000,38,25649
34681,21,2,9,5,15,18,12.22,18,76,36,"F","H",114500,28,56282
181569,21,8,18,5,19,19.5,17.33,15,75,78,"F","U",88600,44,0
